id,Ground Truth,OCR Text,CER
2256,"His dark-brown hair hung about his face in elf-locks, his beard was untrimmed, and a fixed and stony glare like that of insanity sat in his eye.","His dark brown hair hung about his face in elf-locks, his beard was untrimmed, and a fixed and stony glare like that of insanity sat in his eye.",0.006944444444444444
2257,He was seated on the ground—neither bench nor stool being allowed him—with his hand supporting his chin.,He was seated on the ground—neither bench nor stool being allowed him—with his hand supporting his chin.,0.0
2258,His gaze was fixed upon vacancy—if that can he called vacancy which to him was filled with vivid images.,"His gaze was fixed upon vacancy—if that can be called vacancy, which to him was filled with vivid images.",0.01904761904761905
2259,"His garb was not that of modern times, but consisted of a doublet and hose of rich material, wrought in the fashion of Elizabeth’s days.","His garb was not that of modern times, but consisted of a doublet and hose of rich material, wrought in the fashion of Elizabeth's days.",0.007352941176470588
2260,"After remaining for some time in this musing attitude, Auriol opened the old tome before him, and began to turn over its leaves.","After remaining for some time in this musing attitude, Auriol opened the old tome before him, and began to turn over its leaves.",0.0
2261,"It was full of magical disquisitions and mysterious characters, and he found inscribed on one of its earlier pages a name which instantly riveted his attention.","It was full of magical disquisitions and mysterious characters, and he found inscribed on one of its earlier pages a name which instantly riveted his attention.",0.0
2262,"Having vainly sought some explanation of this name in the after contents of the book, he laid it aside, and became lost in meditation.","Having vainly sought some explanation of this name in the after contents of the book, he laid it aside, and became lost in meditation.",0.0
2263,"His reverie ended, he heaved a deep sigh, and turned again to the open volume lying before him, and in doing so his eye rested for the first time on his habiliments.","His reverie ended, he heaved a deep sigh, and turned again to the open volume lying before him, and in doing so his eye rested for the first time on his habiliments.",0.0
2264,"On beholding them he started, and held out his arm to examine his sleeve more narrowly.","On beholding them he started, and held out his arm to examine his sleeve more narrowly.",0.0
2265,"Satisfied that he was not deceived, he arose and examined himself from head to foot.","Satisfied that he was not deceived, he arose and examined himself from head to foot.",0.0
2266,"He found himself, as has been stated, attired in the garb of a gentleman of Elizabeth’s time.","He found himself, as has been stated, attired in the garb of a gentleman of Elizabeth’s time.",0.0
2267,“What can this mean?” he cried.,“ What can this mean?” he cried.,0.03125
2268,"“Have I endured a long and troubled dream, during which I have fancied myself living through more than two centuries?","‘ Have I endured a long and troubled dream, during which I have fancied myself living through more than two centuries?",0.01694915254237288
2269,"O Heaven, that it may be so!","Oh, Heaven, that it may be so!",0.06666666666666667
2270,Oh that the fearful crimes I suppose I have committed have only been enacted in a dream!,"Oh, that the fearful crimes I suppose I have committed have only been enacted in a dream!",0.011235955056179775
2271,Oh that my victims are imaginary!,"Oh, that my victims are imaginary!",0.029411764705882353
2272,Oh that Ebba should only prove a lovely phantom of the night!,"Oh, that Ebba should only prove a lovely phantom of the night!",0.016129032258064516
2273,"And yet, I could almost wish the rest were real—so that she might exist.","And yet, I could almost wish the rest were real—so that she might exist.",0.0
2274,I cannot bear to think that she is nothing more than a vision.,I cannot bear to think that she is nothing more than a vision.,0.0
2275,But it must be so—I have been dreaming—and what a dream it has been!—what strange glimpses it has afforded me into futurity!,But it must be so—I have been dreaming —and what a dream it has been !—what strange glimpses it has afforded me into futurity!,0.015873015873015872
2276,"Methought I lived in the reigns of many sovereigns—beheld one of them carried to the block—saw revolutions convulse the kingdom—old dynasties shaken down, and new ones spring up.","Methought I lived in the reigns of many sovereigns—beheld one of them carried to the block—saw revolutions convulse the kingdom—old dynasties shaken down, and new ones spring up.",0.0
2277,"Fashions seem to me to have so changed, that I had clean forgotten the old ones; while my fellow-men scarcely appeared the same as heretofore.","Fashions seem to me to have so changed, that I had clean forgotten the old ones; while my fellow-men scarcely appeared the same as heretofore.",0.0
2278,Can I be the same myself?,Can I be the same myself?,0.0
2279,Is this the dress I once wore?,Is this the dress I once wore?,0.0
2280,"Let me seek for some proof.” And thrusting his hand into his doublet, he drew forth some tablets, and hastily examined them.","Let me seek for some proof.” And thrusting his hand into his doublet, he drew forth some tablets, and hastily examined them.",0.0
2281,"They bore his name, and contained some writing, and he exclaimed aloud with joy, “This is proof enough—I have been dreaming all this while.” “The scheme works to a miracle,” muttered a personage stationed at the foot of the steps springing from the doorway, and who, though concealed from view himself, was watching the prisoner with a malignant and exulting gaze.","They bore his name, and contained some writing, and he exclaimed aloud with joy, “This is proof enough—I have been dreaming all this while.” “ The scheme works to a miracle,” muttered a personage stationed at the foot of the steps springing from the doorway, and who, though concealed from view himself, was watching the prisoner with a malignant and exulting gaze.",0.0027397260273972603
2282,"“And yet, why am I here?” pursued Auriol, looking around.","“ And yet, why am I here?” pursued Auriol, looking around.",0.017241379310344827
2283,"I see how it is,” he added, with a shudder; “I have been mad—perhaps am mad still.","I see how it is,” he added, with a shudder; “TJ have been mad—perhaps am mad still.",0.024096385542168676
2284,"That will account for the strange delusion under which I have laboured.” “I will act upon that hint,” muttered the listener.","That will account for the strange delusion under which I have laboured.” “J will act upon that hint,” muttered the listener.",0.008064516129032258
2285,"“Of what use is memory,” continued Auriol musingly, “if things that are not, seem as if they were?","“ Of what use is memory,” continued Auriol, musingly, “if things that are not, seem as if they were?",0.02
2286,"If joys and sorrows which we have never endured are stamped upon the brain—if visions of scenes, and faces and events which we have never witnessed, never known, haunt us, as if they had once been familiar?","If joys and sorrows which we have never endured are stamped upon the brain—if visions of scenes, and faces and events which we have never witnessed, never known, haunt us, as if they had once been familiar?",0.0
2287,But I am mad—mad!” The listener laughed to himself.,But I am mad—mad |” The listener langhed to himself.,0.057692307692307696
2288,"“How else, if I were not mad, could I have believed that I had swallowed the fabled elixir vitæ?","“ How else, if I were not mad, could I have believed that I had swallowed the fabled elixir vite?",0.020618556701030927
2289,"And yet, is it a fable?","And yet, is it a fable?",0.0
2290,for I am puzzled still.,"for Iam puzzled still,",0.08695652173913043
2291,"Methinks I am old—old—old—though I feel young, and look young.","Methinks I am old—old— old—though I feel young, and look young.",0.015873015873015872
2292,All this is madness.,All this is madness.,0.0
2293,Yet how clear and distinct it seems!,Yet how clear and distinct it seems!,0.0
2294,I can call to mind events in Charles the Second’s time.,I can call to mind events in Charles the Second’s time.,0.0
2295,Ha!—who told me of Charles the Second?,Ha!—who told me of Charles the Second?,0.0
2296,How know I there was such a king?,How know I there was such a king?,0.0
